date,time,Blower 1 Exhaust Temp Before Aftercooler,Blower 2 Exhaust Temp Before After Cooler,Blower 1 Exhaust Temp After Aftercooler,Blower 2 Exhaust Temp After AfterCooler,Blower 1 After Cooler Flow,Blower 2 After Cooler Flow,Blower 1 Motor Temp,Blower 2 Motor Temp,MV Isolator Earthing Status,MV Isolator Line Status,MV Breaker TRX 1 Earthing Status,MV Breaker TRX 1 Line Status,MV Breaker TRX 1 DisconnectorStatus,MV Breaker TRX 2 Earthing Status,MV Breaker TRX 2 Line Status,MV Breaker TRX 2 Disconnector Status,TRX 1 Secondary Status,TRX 2 Secondary Status,Machine Deck Feeder Status,Support Deck Feeder Status,Aux Deck Feeder Status,Rescue Deck Feeder Status,LV Transformer Primary,LV Transformer Secondary,LV Panel Battery Voltage Low,LV Panel Backup Supply,Voltage Monitor TRX 1 ,Voltage Monitor TRX 2,Alarm Temp TRX 1,Alarm Temp TRX 2,Fault NT 935 TRX 1,Fault NT 935 TRX 2,TRX 1 Ground Fault,TRX 2 Ground Fault,TRX 1 NGR Fault,TRX 2 NGR Fault,TRX 1 Temp,TRX 2 Temp,NA 1 Sys Voltage,NA 1 Phase Voltage 1,NA 1 Phase Voltage 2,NA 1 Phase Voltage 3,NA 1 Line Voltage 12,NA 1 Line Voltage 23,NA 1 Line Voltage 31,NA 1 Sys Current,NA 1 Line Current 1,NA 1 Line Current 2,NA 1 Line Current 3,NA 1 Sys PF,NA 1 PF 1,NA 1 PF 2,NA 1 PF 3,NA 1 Neutral Current,NA 1 Frequency,NA 1 Temp,NA 2 Sys Voltage,NA 2 Phase Voltage 1,NA 2 Phase Voltage 2,NA 2 Phase Voltage 3,NA 2 Line Voltage 12,NA 2 Line Voltage 23,NA 2 Line Voltage 31,NA 2 Sys Current,NA 2 Line Current 1,NA 2 Line Current 2,NA 2 Line Current 3,NA 2 Sys PF,NA 2 PF 1,NA 2 PF 2,NA 2 PF 3,NA 2 Neutral Current,NA 2 Frequency,NA 2 Temp,Hyd Pack 1 Soft Starter Main Contactor Status,Hyd Pack 2 Soft Starter Main Contactor Status,Hyd Pack 3 Soft Starter Main Contactor Status,Hyd Pack 4 Soft Starter Main Contactor Status,Blower 1 Soft Starter Main Contactor Status,Blower 2 Soft Starter Main Contactor Status,VFD 1 Drive Healthy,VFD 1 Drive Active,VFD 1 At Speed,VFD 2 Drive Healthy,VFD 2 Drive Active,VFD 2 At Speed,Hyd Pack 1 Level,Hyd Pack 2 Level,Hyd Pack 3 Level,Hyd Pack 4 Level,Hyd Pack 1 Oil Temp,Hyd Pack 2 Oil Temp,Hyd Pack 3 Oil Temp,Hyd Pack 4 Oil Temp,Hyd Pack 1 Line E Temp,Hyd Pack 2 Line E Temp,Hyd Pack 3 Line E Temp,Hyd Pack 4 Line E Temp,Hyd Pack 1 Port A Pressure,Hyd Pack 2 Port A Pressure,Hyd Pack 3 Port A Pressure,Hyd Pack 4 Port A Pressure,Hyd Pack 1 Port B Pressure,Hyd Pack 2 Port B Pressure,Hyd Pack 3 Port B Pressure,Hyd Pack 4 Port B Pressure,Hyd Pack 1 Line P Pressure,Hyd Pack 2 Line P Pressure,Hyd Pack 3 Line P Pressure,Hyd Pack 4 Line P Pressure,Hyd Pack 1 Line A Ball Valve Status,Hyd Pack 2 Line A Ball Valve Status,Hyd Pack 3 Line A Ball Valve Status,Hyd Pack 4 Line A Ball Valve Status,Hyd Pack 1 Line B Ball Valve Status,Hyd Pack 2 Line B Ball Valve Status,Hyd Pack 3 Line B Ball Valve Status,Hyd Pack 4 Line B Ball Valve Status,Hyd Pack 1 Line P Ball Valve Status,Hyd Pack 2 Line P Ball Valve Status,Hyd Pack 3 Line P Ball Valve Status,Hyd Pack 4 Line P Ball Valve Status,Hyd Pack 1 Tank Drain Ball Valve Status,Hyd Pack 2 Tank Drain Ball Valve Status,Hyd Pack 3 Tank Drain Ball Valve Status,Hyd Pack 4 Tank Drain Ball Valve Status,Hyd Pack 1 Motor Temp,Hyd Pack 2 Motor Temp,Hyd Pack 3 Motor Temp,Hyd Pack 4 Motor Temp,Oil 4 um Content,Oil 6 um Content,Oil 14 um Content,Oil 21 um Content,Oil Humidity,Hyd Packs Filter Clogged,Before Hyd Cooler Temp,After Hyd Cooler Temp,Hyd Cooler Back Pressure,Hyd Filter Back Pressure,Hyd HX Flow,Compressor General Status,Compressor Warning Status,Compressor Fault Status,Compressor Discharge Pressure,Compressor Winding Temp,Compressor Fan Temp,Compressor Discharge Temp,Clean Water Level,Dirty Water Level,Clean Water Pressure,Dirty Water Pressure,HX Inlet Pressure,HX Outlet Pressure,HX Inlet Temp,HX Outlet Temp,HX Circulation Inlet Temp,HX Circulation Outlet Temp,Cover Drill Pressure,Aux Deck Air Pressure,Circ Pump Pressure,Grease Pressure,Vacuum Pressure Before Filters,Vacuum Pressure After Filters,Pulse Bank 1 Pressure,Pulse Bank 2 Pressure,Dirty Gate Valve 1 Closed,Dirty Gate Valve 2 Closed,Dirty Gate Valve 1 Opened,Dirty Gate Valve 2 Opened,Clean Gate Valve 1 Closed,Clean Gate Valve 2 Closed,Clean Gate Valve 1 Opened,Clean Gate Valve 2 Opened,Collector 1 Ul trasonic 1,Collector 2 Ul trasonic 1,Collector 1 Door 1 Status,Collector 1 Door 2 Status,Collector 2 Door 1 Status,Collector 2 Door 2 Status,Collector 1 Door Pressure Port A,Collector 1 Door Pressure Port B,Collector 2 Door Pressure Port A,Collector 2 Door Pressure Port B,System Pressure,Gripper 1 Pressure,Gripper 2 Pressure,Gripper 3 Pressure,Gripper 4 Pressure,Gripper 1 Stroke,Gripper 2 Stroke,Gripper 3 Stroke,Gripper 4 Stroke,Stabilizer 1 Pressure Port A,Stabilizer 1 Pressure Port B,Stabilizer 2 Pressure Port A,Stabilizer 2 Pressure Port B,Stabilizer 3 Pressure Port A,Stabilizer 3 Pressure Port B,Stabilizer 4 Pressure Port A,Stabilizer 4 Pressure Port B,Roll Correction Pressure,Motor Flushing Pressure,Motor Case Drain Temp,Kibbel Position Status,Thrust Cylinder 1 Stroke,Thrust Cylinder 2 Stroke,Thrust Cylinder 3 Stroke,Thrust Cylinder 4 Stroke,Thrust Cylinder 1 Pressure,Thrust Cylinder 2 Pressure,Thrust Cylinder 3 Pressure,Thrust Cylinder 4 Pressure,Machine Level x,Machine Level y,Hydraulic Motor Speed,Hyd Motor 1 Temp,Hyd Motor 2 Temp,Hyd Motor 3 Temp,Hyd Motor 4 Temp,Hyd Motor 5 Temp,Cutterhead Ringgear RPM 1,Cutterhead Ringgear RPM 2,Gearbox Oil Temp,Gearbox Oil Level,Pinion Lube Oil Pressure,Pinion Lube Filter Clogged,Pinion 1 Lube Flow,Pinion 2 Lube Flow,Pinion 3 Lube Flow,Pinion 4 Lube Flow,Pinion 5 Lube Flow,Seal Grease Pressure,Seal Oil Lube Pressure,Gear Oil HX Flow,Lidar X,Lidar Y,Lidar Roll,Cutter Head Level x,Cutter Head Level y,Plunger Cylinder Pressure Port A,Plunger Cylinder Pressure Port B
2024/01/17,10:02:43'48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,60536,60536,0,4000,9000,9000,9000,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55550,0,50,0,0,0,0,0,0,0,50,0,0
2024/01/17,10:02:45'86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,60536,60536,0,4000,9000,9000,9000,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55550,0,50,0,0,0,0,0,0,0,50,0,0
2024/01/17,10:02:46'22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,60536,60536,0,4000,9000,9000,9000,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55550,0,50,0,0,0,0,0,0,0,50,0,0
2024/01/17,10:02:46'58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,60536,60536,0,4000,9000,9000,9000,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55550,0,50,0,0,0,0,0,0,0,50,0,0
2024/01/17,10:02:46'94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,60536,60536,0,4000,9000,9000,9000,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55550,0,50,0,0,0,0,0,0,0,50,0,0
2024/01/17,10:02:47'30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,60536,60536,0,4000,9000,9000,9000,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55550,0,50,0,0,0,0,0,0,0,50,0,0
2024/01/17,10:02:47'66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,60536,60536,0,4000,9000,9000,9000,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55550,0,50,0,0,0,0,0,0,0,50,0,0
2024/01/17,10:02:48'02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,60536,60536,0,4000,9000,9000,9000,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55550,0,50,0,0,0,0,0,0,0,50,0,0
2024/01/17,10:02:48'38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,60536,60536,0,4000,9000,9000,9000,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55550,0,50,0,0,0,0,0,0,0,50,0,0
2024/01/17,10:02:48'74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,60536,60536,0,4000,9000,9000,9000,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55550,0,50,0,0,0,0,0,0,0,50,0,0
2024/01/17,10:02:49'10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,60536,60536,0,4000,9000,9000,9000,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55550,0,50,0,0,0,0,0,0,0,50,0,0
2024/01/17,10:02:49'46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,60536,60536,0,4000,9000,9000,9000,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55550,0,50,0,0,0,0,0,0,0,50,0,0
2024/01/17,10:02:49'82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,60536,60536,0,4000,9000,9000,9000,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55550,0,50,0,0,0,0,0,0,0,50,0,0
2024/01/17,10:02:50'18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,60536,60536,0,4000,9000,9000,9000,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55550,0,50,0,0,0,0,0,0,0,50,0,0
2024/01/17,10:02:50'54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,60536,60536,0,4000,9000,9000,9000,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55550,0,50,0,0,0,0,0,0,0,50,0,0
2024/01/17,10:02:50'90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,60536,60536,0,4000,9000,9000,9000,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55550,0,50,0,0,0,0,0,0,0,50,0,0
2024/01/17,10:02:51'26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,60536,60536,0,4000,9000,9000,9000,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55550,0,50,0,0,0,0,0,0,0,50,0,0
2024/01/17,10:02:51'62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,60536,60536,0,4000,9000,9000,9000,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55550,0,50,0,0,0,0,0,0,0,50,0,0
2024/01/17,10:02:51'98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,60536,60536,0,4000,9000,9000,9000,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55550,0,50,0,0,0,0,0,0,0,50,0,0
2024/01/17,10:02:52'34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,60536,60536,0,4000,9000,9000,9000,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55550,0,50,0,0,0,0,0,0,0,50,0,0
